objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,plate,mjd,fiberid,class
1.23765125040839E+018,123.6639408549,44.8785754637,18.69524,17.68203,17.39062,17.23949,17.22007,1345,301,2,105,9.32042522087861E+018,0.0003878302,8278,56990,821,STAR
1.23765125040839E+018,123.7224694922,44.8521217177,18.91934,17.57406,16.88077,16.46481,16.18688,1345,301,2,105,4.94289881804073E+017,0.08530673,439,51877,72,GALAXY
1.23765125040846E+018,123.8637103929,44.9937298802,18.56155,18.34755,18.06623,18.02979,17.625,1345,301,2,106,4.94279436443609E+017,0.2679224,439,51877,34,QSO
1.23765125040852E+018,123.8305816742,45.0592119548,18.67493,16.61952,15.71736,15.2792,14.91983,1345,301,2,107,4.94433093193591E+017,0.0587008,439,51877,593,GALAXY
1.23765125040878E+018,124.413311892,45.5412151301,18.97779,18.6242,18.36406,18.09467,18.12583,1345,301,2,111,7.18339709291984E+018,1.511881,6380,56340,566,QSO
1.23764872283678E+018,169.5752327852,1.1428152273,18.76361,18.38089,18.42721,18.32724,18.32001,756,301,6,359,3.14280863556725E+017,0.6032088,279,51984,563,QSO
1.23764872283678E+018,169.6490069399,1.0613997855,19.11656,17.15502,16.22652,15.8096,15.47172,756,301,6,359,3.15340236768963E+017,0.06315733,280,51612,321,GALAXY
1.23764872283678E+018,169.6234047648,1.0986413644,18.89477,17.09377,16.15349,15.73403,15.39552,756,301,6,359,3.14281413312539E+017,0.06388485,279,51984,565,GALAXY
1.23764872283678E+018,169.6424059419,1.0847143731,19.00925,17.52294,16.78535,16.41184,16.16119,756,301,6,359,3.14285536481143E+017,0.06382966,279,51984,580,GALAXY
1.23764872283685E+018,169.7041950643,1.2464378743,18.93216,18.79048,18.65605,18.51849,18.45394,756,301,6,360,3.15342435792218E+017,0.4384994,280,51612,329,QSO
1.23764872283685E+018,169.6653572567,1.0933167276,19.5353,17.79287,16.87753,16.47257,16.12058,756,301,6,360,3.14282512824166E+017,0.102637,279,51984,569,GALAXY
1.23764872283685E+018,169.7711889291,1.2522151156,18.77958,17.54977,17.02023,16.75323,16.55698,756,301,6,360,3.15341611158497E+017,0.02286034,280,51612,326,GALAXY
1.23764872283691E+018,169.8147484611,1.2386751333,19.13093,18.07026,17.30418,16.81605,16.6439,756,301,6,361,3.1534133628059E+017,0.1733614,280,51612,325,QSO
1.23764872283691E+018,169.8867264134,1.0837671527,19.57679,17.39358,16.36086,15.92738,15.58631,756,301,6,361,3.15341886036404E+017,0.105671,280,51612,327,GALAXY
1.23764872283698E+018,169.9874708307,1.2323157756,19.56137,18.63952,18.3439,18.23427,18.2167,756,301,6,362,4.32145297559779E+018,0.001172486,3838,55588,906,STAR
1.23764872283698E+018,170.0092018467,1.1442529465,18.381,17.07397,16.38552,15.95241,15.67725,756,301,6,362,3.15340786524776E+017,0.057577,280,51612,323,GALAXY
1.23764872283698E+018,170.0453848548,1.1904487882,19.14496,17.48349,16.51126,16.0902,15.7765,756,301,6,362,3.15351506763147E+017,0.144182,280,51612,362,GALAXY
1.23764872283698E+018,170.0663817313,1.0780161778,19.33772,17.42,16.41143,16.00426,15.67293,756,301,6,362,3.15351781641054E+017,0.1538416,280,51612,363,GALAXY
1.23764872283698E+018,170.0828192632,1.1036404982,19.12088,17.98997,17.65933,17.4601,17.41951,756,301,6,362,3.15353156030589E+017,0.04020718,280,51612,368,GALAXY
1.23764872283698E+018,170.0843714566,1.1526874597,18.98493,18.07521,17.75717,17.47159,17.35234,756,301,6,362,3.15353705786403E+017,0.06929749,280,51612,370,GALAXY
1.23764872283705E+018,170.1051958128,1.1834968257,18.79839,16.9013,15.98378,15.6104,15.28429,756,301,6,363,3.15354805298031E+017,0.1049878,280,51612,374,GALAXY
1.23764872283705E+018,170.1067171105,1.0668383204,17.31655,16.2002,15.79221,15.62554,15.46517,756,301,6,363,3.15355904809658E+017,0.02303798,280,51612,378,GALAXY
1.23764872283711E+018,170.357646309,1.2199609157,18.80995,17.45709,16.80987,16.47145,16.25342,756,301,6,364,3.1535123188524E+017,0.0730024,280,51612,361,GALAXY
1.23764872283718E+018,170.5238240916,1.1752425539,19.12714,18.82086,18.73674,18.69944,18.49331,756,301,6,365,3.15366899925936E+017,0.7677653,280,51612,418,QSO
1.23764872283718E+018,170.426975786,1.0713129686,19.13809,17.54225,16.94146,16.6126,16.45518,756,301,6,365,3.15352331396868E+017,0.1008487,280,51612,365,GALAXY
1.23764872283718E+018,170.4365030973,1.2394634654,19.59721,19.44457,19.05697,19.06061,19.06421,756,301,6,365,5.75368156848089E+017,1.293914,511,52636,121,QSO
1.23764872283718E+018,170.4698699084,1.0885920985,19.21709,17.72636,16.92849,16.57498,16.26213,756,301,6,365,3.15365525536401E+017,0.1005885,280,51612,413,GALAXY
1.23764872283724E+018,170.5617682215,1.2043842699,17.64353,16.18934,15.4485,15.04669,14.78,756,301,6,366,3.15362501879425E+017,0.07525416,280,51612,402,GALAXY
1.23764872283724E+018,170.5854843128,1.0600687254,19.23242,17.50479,16.69539,16.26644,15.9671,756,301,6,366,3.15362776757332E+017,0.07626165,280,51612,403,GALAXY
1.23764872283724E+018,170.6060648943,1.1894589449,18.64425,17.27798,16.5842,16.21555,15.88706,756,301,6,366,3.15364426024774E+017,0.02982276,280,51612,409,GALAXY
1.23764872283724E+018,170.6277543355,1.1220765265,19.33817,17.496,16.59026,16.19756,15.88025,756,301,6,366,3.15364151146867E+017,0.07496322,280,51612,408,GALAXY
1.23764872283724E+018,170.6379921227,1.1255959342,19.55395,17.54673,16.57443,16.13103,15.77024,756,301,6,366,5.75371455382972E+017,0.07474677,511,52636,133,GALAXY
1.23764872283724E+018,170.6397484489,1.142539186,19.4944,17.54192,16.61114,16.17352,15.83358,756,301,6,366,3.15378444798028E+017,0.0732161,280,51612,460,GALAXY
1.23764872283724E+018,170.6497225735,1.116284972,18.36729,17.19338,16.68299,16.38065,16.16191,756,301,6,366,3.15375970896865E+017,0.03967798,280,51612,451,GALAXY
1.23764872283724E+018,170.6605757909,1.0598194644,18.68817,17.20295,16.3088,15.84517,15.49629,756,301,6,366,3.15375146263144E+017,0.07564896,280,51612,448,GALAXY
1.23764872283731E+018,170.8065911788,1.1511011976,18.25217,17.28973,16.95994,16.83736,16.80176,756,301,6,367,4.32251345434468E+018,0.000302386,3839,55575,668,STAR
1.23764872283731E+018,170.7358315835,1.1322755927,18.47312,16.51739,15.5843,15.14136,14.82757,756,301,6,367,3.15399335518956E+017,0.07272039,280,51612,536,GALAXY
1.23764872283731E+018,170.7065547085,1.2148244657,17.61593,16.44144,15.95024,15.66484,15.48072,756,301,6,367,3.15377620164307E+017,0.03036951,280,51612,457,GALAXY
1.23764872283731E+018,170.7157484546,1.1987993542,18.48075,17.21759,16.52962,16.10479,15.87268,756,301,6,367,3.15378169920121E+017,0.1032539,280,51612,459,GALAXY
1.23764872283731E+018,170.7277810296,1.1794585785,18.12417,17.0842,16.6147,16.27444,16.16802,756,301,6,367,3.153773452864E+017,0.07139057,280,51612,456,GALAXY
1.23764872283731E+018,170.7982333895,1.1201079905,18.49814,16.59104,15.60435,15.10856,14.72823,756,301,6,367,3.15396036984072E+017,0.07031431,280,51612,524,GALAXY
1.23764872283731E+018,170.81005762,1.162285936,19.46723,17.4773,16.56487,16.14172,15.80565,756,301,6,367,3.153971364957E+017,0.072884,280,51612,528,GALAXY
1.23764872283731E+018,170.8232991678,1.2103612869,19.11374,17.23688,16.31996,15.88971,15.58338,756,301,6,367,3.15397411373607E+017,0.07360131,280,51612,529,GALAXY
1.23764872283731E+018,170.748473289,1.2443471941,18.95423,17.26604,16.84585,16.5867,16.41197,756,301,6,367,5.75358261243439E+017,0.03003564,511,52636,85,GALAXY
1.23764872283737E+018,170.9181849619,1.2512834241,18.89221,17.93708,17.61073,17.48501,17.40971,756,301,6,368,3.15408131611978E+017,0.000347251,280,51612,568,STAR
1.23764872283737E+018,170.9624462614,1.1609580491,18.86448,17.57043,17.05314,16.84126,16.72406,756,301,6,368,3.16477131825637E+017,0.0002476715,281,51614,361,STAR
1.23764872283737E+018,170.8993095685,1.0876390927,19.23973,17.9021,17.36507,17.08684,16.90027,756,301,6,368,3.15407306978257E+017,0.07366092,280,51612,565,GALAXY
1.23764872283744E+018,171.1215484002,1.0688230623,19.42585,17.95955,17.18589,16.83584,16.53559,756,301,6,369,3.16480705238428E+017,0.07374299,281,51614,374,GALAXY
1.23764872283744E+018,171.134836079,1.0524478219,19.08878,17.64783,16.78539,16.35158,16.02403,756,301,6,369,3.16477956459358E+017,0.07360979,281,51614,364,GALAXY
1.2376487228375E+018,171.231501463,1.1665076202,16.90359,16.00573,15.64619,15.49498,15.45534,756,301,6,370,4.32253544457723E+018,-8.291615E-05,3839,55575,748,STAR
1.2376487228375E+018,171.2686590303,1.1228195331,17.57483,16.40734,16.01598,15.86502,15.81603,756,301,6,370,3.16488126941915E+017,0.0002619344,281,51614,401,STAR
1.23764872283757E+018,171.3236742154,1.0507672298,19.32298,18.43708,18.15808,18.04543,18.05881,756,301,6,371,4.32254808896095E+018,0.0006387756,3839,55575,794,STAR
1.23764872283757E+018,171.3874559831,1.226723773,19.08721,17.3978,16.49332,16.05025,15.77281,756,301,6,371,3.15420226239883E+017,0.1171457,280,51612,612,GALAXY
1.23764872283764E+018,171.5029813348,1.0826143938,18.25769,17.29416,16.81934,16.52316,16.45302,756,301,6,372,3.15418302094535E+017,0.07170694,280,51612,605,GALAXY
1.23764872122827E+018,174.3988602103,-0.1989617999,18.64227,17.52518,17.08529,16.80663,16.66588,756,301,3,391,3.17535687383476E+017,0.0763794,282,51658,116,GALAXY
1.23764872122827E+018,174.4395862481,-0.0441681684,18.94918,17.28183,16.30274,15.82282,15.42786,756,301,3,391,3.17666804145089E+017,0.09808942,282,51658,593,GALAXY
1.23764872122833E+018,174.5014598086,-0.1956857275,19.17864,18.81844,18.78641,18.09601,17.47813,756,301,3,392,3.23924461931727E+018,-4.367159E-05,2877,54523,111,STAR
1.2376487212284E+018,174.6269432714,-0.2078379364,19.40296,17.90884,17.36519,17.18142,17.09696,756,301,3,393,3.22235639472013E+018,0.0002867083,2862,54471,112,STAR
1.2376487212284E+018,174.6533338319,-0.0848093011,17.43203,16.13472,16.31633,16.47129,16.55764,756,301,3,393,3.17535962261383E+017,-0.0001003894,282,51658,117,STAR
1.2376487212284E+018,174.7085580875,-0.1395814613,17.39249,15.83184,15.2745,15.07747,15.01533,756,301,3,393,3.22235749423175E+018,-1.062439E-05,2862,54471,116,STAR
1.2376487212284E+018,174.7145371431,-0.067425341,18.09954,16.51808,15.95698,15.78274,15.71976,756,301,3,393,3.22235419569687E+018,-3.131159E-06,2862,54471,104,STAR
1.2376487212284E+018,174.639251876,-0.0554380836,19.50801,17.74372,16.81825,16.40164,16.05646,756,301,3,393,3.1753623713929E+017,0.1185552,282,51658,118,GALAXY
1.2376487212284E+018,174.6660437508,-0.1450800954,18.46749,17.2516,16.85125,16.48713,16.41413,756,301,3,393,3.18724264503044E+017,0.07192492,283,51959,344,GALAXY
1.2376487212284E+018,174.7005343222,-0.0937996701,19.23961,18.21213,17.88365,17.682,17.53774,756,301,3,393,3.17523592755571E+017,0.04602138,282,51658,72,GALAXY
1.23764872122846E+018,174.763882458,-0.205998869,16.37526,14.58826,13.71881,13.24118,12.84121,756,301,3,394,3.17523042999757E+017,0.01805773,282,51658,70,GALAXY
1.23764872122846E+018,174.7795711635,-0.1072758875,19.05404,17.84192,17.38837,17.22364,17.1656,756,301,3,394,3.22234539960385E+018,0.0001587276,2862,54471,72,STAR
1.23764872122846E+018,174.8150680648,-0.1941670987,18.70708,17.66932,17.26162,17.11243,17.06841,756,301,3,394,3.22234567448176E+018,-8.348673E-05,2862,54471,73,STAR
1.23764872122846E+018,174.8658448199,-0.0969677564,18.1671,16.62859,16.05963,15.84653,15.75858,756,301,3,394,3.22234622423757E+018,-0.0001534029,2862,54471,75,STAR
1.23764872122846E+018,174.7661584041,-0.0341187337,19.55854,17.79595,16.80951,16.33778,15.94787,756,301,3,394,3.18727013282114E+017,0.1182539,283,51959,354,GALAXY
1.23764872122846E+018,174.8001683155,-0.1139477707,19.27941,18.06479,17.37759,17.00098,16.77891,756,301,3,394,3.17524142511385E+017,0.1418712,282,51658,74,GALAXY
1.2376487212286E+018,175.1382897704,-0.1720862152,16.42364,15.05525,14.51236,14.316,14.2521,756,301,3,396,3.22233357985385E+018,4.81877E-06,2862,54471,29,STAR
1.2376487212286E+018,175.1791864639,-0.1981180246,18.79391,17.36833,16.82906,16.64891,16.58319,756,301,3,396,3.22233495424338E+018,0.0001422978,2862,54471,34,STAR
1.23764872122866E+018,175.2036817332,-0.1828476518,17.69071,15.94887,15.18704,14.86036,14.67149,756,301,3,397,3.22233522912129E+018,0.0003728516,2862,54471,35,STAR
1.23764872122866E+018,175.2278425459,-0.0025951704,18.83131,17.52047,16.98848,16.7923,16.69093,756,301,3,397,3.22233440448757E+018,0.0003787403,2862,54471,32,STAR
1.23764872122866E+018,175.3047298701,-0.2012094283,18.9119,17.84525,17.43825,17.28676,17.13384,756,301,3,397,3.18702824026302E+017,0.02792294,283,51959,266,GALAXY
1.23764872122866E+018,175.3230807049,-0.0865022332,18.785,17.61148,16.94179,16.5429,16.26103,756,301,3,397,3.18727837915834E+017,0.1185632,283,51959,357,GALAXY
1.23764872122873E+018,175.3554695894,-0.073648706,18.11036,17.23884,16.91708,16.8033,16.72732,756,301,3,398,3.22233412960966E+018,-0.0001496269,2862,54471,31,STAR
1.23764872122879E+018,175.5844283477,-0.2045320056,19.39508,18.56828,18.65405,18.63129,18.32062,756,301,3,399,4.32465695966178E+018,2.500943,3841,56016,274,QSO
1.23764872122912E+018,176.323793163,-0.1060429887,19.56614,18.29422,17.56224,17.15474,16.94712,756,301,3,404,3.18764946433272E+017,0.1565467,283,51959,492,GALAXY
1.23764872122925E+018,176.6344345374,-0.1804520657,18.71153,17.72176,17.18886,16.85676,16.71325,756,301,3,406,3.18672312578632E+017,0.1056168,283,51959,155,GALAXY
1.23764872122932E+018,176.7305790121,-0.2074712393,19.41255,18.50465,18.21273,18.09418,18.01259,756,301,3,407,4.26733170836843E+018,0.0006729114,3790,55208,622,STAR
1.23764872122932E+018,176.7716137042,-0.026466111,18.54997,16.90536,16.07401,15.6187,15.2483,756,301,3,407,3.18771543503038E+017,0.0609411,283,51959,516,GALAXY
1.23764872122977E+018,177.8789743745,-0.0777573517,17.46418,16.13138,15.53159,15.20753,14.93096,756,301,3,414,3.19864732670519E+017,0.04765574,284,51943,397,GALAXY
1.23764872122977E+018,177.8810932778,-0.051008005,17.30985,15.78351,15.06928,14.68921,14.35253,756,301,3,414,3.1986555730424E+017,0.04735294,284,51943,400,GALAXY
1.23764872122977E+018,177.8132003198,-0.1751054184,18.90619,17.95531,17.5608,17.26991,17.16729,756,301,3,414,3.19863633158891E+017,0.0814926,284,51943,393,GALAXY
1.23764872122984E+018,177.9872694381,-0.123733463,18.66634,18.12247,18.1401,17.83794,17.3283,756,301,3,415,3.19876552420518E+017,-0.0003466416,284,51943,440,STAR
1.23764872122991E+018,178.1458072369,-0.0951951034,17.95263,17.72364,17.50208,17.10144,17.14914,756,301,3,416,3.1988534851354E+017,0.1286608,284,51943,472,QSO
1.23764872122991E+018,178.0536632048,-0.114117888,18.028,16.51442,15.80577,15.41082,15.13944,756,301,3,416,3.19885898269354E+017,0.07699241,284,51943,474,GALAXY
1.23764872122991E+018,178.0810510366,-0.1864219504,18.48633,17.25328,16.68904,16.38345,16.15188,756,301,3,416,3.19810581722851E+017,0.05933774,284,51943,200,GALAXY
1.23764872122991E+018,178.1197576398,-0.1380509507,19.37677,17.50874,16.45708,16.03432,15.67767,756,301,3,416,3.19885623391447E+017,0.1275653,284,51943,473,GALAXY
1.23764872122997E+018,178.1855475124,-0.0468193302,19.46733,18.5668,18.27795,18.18265,18.1142,756,301,3,417,4.3269532773148E+018,0.0005685088,3843,55278,436,STAR
1.23764872123004E+018,178.3911692898,-0.1112700982,18.07255,17.02205,16.8962,16.77201,16.75286,756,301,3,418,3.20967542615075E+017,3.309216E-05,285,51930,313,STAR
1.23764872123004E+018,178.4291441325,-0.19993643,19.04756,18.68554,18.69735,18.6069,18.74402,756,301,3,418,3.19798761972853E+017,0.6015502,284,51943,157,QSO
1.2376487212301E+018,178.518990978,-0.1693982431,19.14489,18.65624,18.03269,17.68574,17.40549,756,301,3,419,3.19893594850748E+017,0.2535369,284,51943,502,GALAXY
1.2376487212301E+018,178.5329202884,-0.0218761633,19.38097,18.10383,17.57113,17.3606,17.24612,756,301,3,419,3.19894694362376E+017,0.0005164634,284,51943,506,STAR
1.2376487212301E+018,178.5522771415,-0.0314562647,17.57946,17.2872,17.28906,17.29813,17.26243,756,301,3,419,3.19893319972841E+017,0.7299848,284,51943,501,QSO
1.23764872123017E+018,178.7388167292,-0.149188202,18.96495,17.84685,17.35891,17.06484,16.89264,756,301,3,420,3.19904864844933E+017,0.07953966,284,51943,543,GALAXY
1.23764872123017E+018,178.7751803523,-0.1076712781,19.37172,17.7894,16.86239,16.45124,16.10996,756,301,3,420,3.20965618469726E+017,0.1323392,285,51930,306,GALAXY
1.23764872123023E+018,178.8939479301,-0.0179405748,19.02523,18.07072,17.83271,17.74034,17.71727,756,301,3,421,3.20978262853446E+017,0.0008911781,285,51930,352,STAR
1.2376487212303E+018,179.0135014275,-0.0434682443,19.4156,17.39477,16.45372,16.02542,15.69974,756,301,3,422,3.19904315089119E+017,0.07723518,284,51943,541,GALAXY
1.2376487212303E+018,178.9921679969,-0.0674408981,19.20849,17.7398,16.88828,16.4864,16.17032,756,301,3,422,3.20979087487166E+017,0.1072191,285,51930,355,GALAXY
1.2376487212303E+018,179.0016329304,-0.1036752494,18.42468,17.05843,16.39986,16.03678,15.79336,756,301,3,422,3.19905689478654E+017,0.06476804,284,51943,546,GALAXY
1.2376487212303E+018,179.0652152199,-0.2055215475,18.60416,17.00442,16.10601,15.6847,15.41786,756,301,3,422,3.20955997742983E+017,0.1324044,285,51930,271,GALAXY
1.23765153925228E+018,203.5229585249,66.832537901,14.72858,14.79139,15.06472,15.21142,15.3365,1412,301,4,217,2.75296443717336E+018,-0.0002081979,2445,54573,506,STAR
1.23765153925228E+018,203.601650724,66.759428285,17.38268,15.87162,15.24967,15.02886,14.93537,1412,301,4,217,2.75296553668499E+018,-2.881035E-05,2445,54573,510,STAR
1.23765153925228E+018,203.6707691474,66.7425534035,19.06301,18.04043,17.5572,17.34267,17.26282,1412,301,4,217,2.75296663619662E+018,-0.001420585,2445,54573,514,STAR
1.23765153925228E+018,203.3496048672,66.8111951532,19.13304,17.45045,16.54577,16.09769,15.78812,1412,301,4,217,5.59665470681147E+017,0.1278112,497,51989,339,GALAXY
1.23765153925228E+018,203.4449245171,66.6497246203,19.01445,17.94712,17.52393,17.25429,17.07382,1412,301,4,217,5.59666570192775E+017,0.09405501,497,51989,343,GALAXY
1.23765153925228E+018,203.5081659406,66.7104175534,19.3084,17.69991,16.83956,16.34941,15.95881,1412,301,4,217,5.59665745559054E+017,0.09380584,497,51989,340,GALAXY
1.23765153925228E+018,203.5394191215,66.6341492961,18.72576,17.59347,17.08776,16.77949,16.59331,1412,301,4,217,5.59666020436961E+017,0.0942363,497,51989,341,GALAXY
1.23765153925235E+018,203.6752295555,66.6826719113,18.93154,18.71976,18.67759,18.43212,18.41593,1412,301,4,218,5.59678664820681E+017,1.743467,497,51989,387,QSO
1.23765153925235E+018,203.8102290435,66.7712621427,18.12641,16.7814,16.19981,15.97904,15.88556,1412,301,4,218,2.75296471205127E+018,-0.001052635,2445,54573,507,STAR
1.23765153925235E+018,203.8260932019,66.674770826,18.62198,18.46028,18.49064,18.29739,18.22425,1412,301,4,218,5.58452434461026E+017,1.727218,496,51988,22,QSO
1.23765153925235E+018,203.8024355148,66.6347342848,19.08302,18.18745,17.83685,17.6858,17.63041,1412,301,4,218,2.76986585575905E+018,-0.0006391488,2460,54616,553,STAR
1.23765153925235E+018,203.9686939335,66.6148609512,17.41816,16.09992,15.67162,15.51882,15.4999,1412,301,4,218,2.75296691107453E+018,-2.575611E-05,2445,54573,515,STAR
1.23765153925235E+018,203.7172368127,66.6877716699,19.33181,18.43143,18.25093,18.20638,18.23755,1412,301,4,218,2.76986750502649E+018,-0.0004463652,2460,54616,559,STAR
1.23765153925235E+018,203.9184891686,66.5866412319,19.37422,18.10472,17.36774,16.94455,16.66725,1412,301,4,218,5.59679214576495E+017,0.1465323,497,51989,389,GALAXY
1.23765153925241E+018,204.2916067023,66.5886509346,19.59098,18.01746,17.43039,17.21757,17.12452,1412,301,4,219,2.75297900570243E+018,-0.000332568,2445,54573,559,STAR
1.23765153925248E+018,204.3956571286,66.5875834472,17.04278,15.51624,14.98555,14.82935,14.78545,1412,301,4,220,2.75297873082453E+018,-8.459437E-05,2445,54573,558,STAR
1.23765153925248E+018,204.5610607434,66.5782012738,17.77658,16.4478,15.94292,15.76077,15.69772,1412,301,4,220,2.75297845594662E+018,4.830748E-05,2445,54573,557,STAR
1.23765153925248E+018,204.6813930794,66.5424193632,17.24964,16.09819,15.7305,15.60736,15.5791,1412,301,4,220,5.59689110181145E+017,-0.0001395102,497,51989,425,STAR
1.23765153925254E+018,204.7801237713,66.6188024368,18.01629,16.97084,16.52366,16.35202,16.27992,1412,301,4,221,2.75297818106871E+018,-0.0008557513,2445,54573,556,STAR
1.23765153925254E+018,204.728140421,66.5252436353,19.11142,18.13461,17.71844,17.54869,17.45832,1412,301,4,221,5.59691584082307E+017,-0.001395343,497,51989,434,STAR
1.23765153925254E+018,204.8689389207,66.6279493548,16.69123,15.68767,15.37002,15.25366,15.22149,1412,301,4,221,2.7529779061908E+018,-0.0005813715,2445,54573,555,STAR
1.23765153925254E+018,204.9220317685,66.6470209462,18.63176,16.92049,16.29236,16.09159,15.98681,1412,301,4,221,2.75299027569662E+018,-0.0001132153,2445,54573,600,STAR
1.23765153925254E+018,204.8659606652,66.4835683194,18.07117,17.3278,16.88899,16.33438,16.29774,1412,301,4,221,5.59692408716028E+017,0.1361378,497,51989,437,QSO
1.23765153925254E+018,204.8647836795,66.6499150328,19.36286,17.8682,17.07959,16.61392,16.3092,1412,301,4,221,5.59690484570679E+017,0.09257475,497,51989,430,GALAXY
1.23765153925261E+018,205.2203644158,66.6077084866,18.25344,17.32666,16.9252,16.75642,16.68662,1412,301,4,222,2.7529897259408E+018,-0.000597034,2445,54573,598,STAR
1.23765153925261E+018,205.2717279382,66.5675965438,16.3239,14.93776,14.48125,14.34323,14.32962,1412,301,4,222,2.75299000081871E+018,-0.0002617208,2445,54573,599,STAR
1.23765153925261E+018,205.2597710411,66.4080712209,16.46188,15.21665,14.7901,14.63348,14.59592,1412,301,4,222,2.75284651455129E+018,3.609047E-05,2445,54573,77,STAR
1.23765153925261E+018,205.4922953214,66.5609831658,18.07011,16.7034,16.1654,15.83894,15.60445,1412,301,4,222,5.5970120480905E+017,0.03159153,497,51989,469,GALAXY
1.23765153925267E+018,205.6464065287,66.5122272079,18.55478,17.28426,16.74379,16.51768,16.42786,1412,301,4,223,2.75284733918501E+018,-0.0005489346,2445,54573,80,STAR
1.23765153925267E+018,205.6600657237,66.3975366294,19.12424,17.92936,18.085,18.20125,18.31691,1412,301,4,223,2.76973473899744E+018,-0.0003336684,2460,54616,76,STAR
1.23765153925267E+018,205.7643285955,66.4531819929,18.8939,17.39215,16.86004,16.67929,16.61913,1412,301,4,223,2.7528352445571E+018,-0.0001148093,2445,54573,36,STAR
1.23765153925267E+018,205.8308762368,66.5061705669,18.60598,17.4747,16.99198,16.78319,16.67753,1412,301,4,223,2.75283579431292E+018,-0.0009623079,2445,54573,38,STAR
1.23765153925274E+018,205.8885231471,66.4667711976,16.75574,15.16588,14.59135,14.40127,14.31088,1412,301,4,224,2.75283496967919E+018,-0.0003371275,2445,54573,35,STAR
1.23765153925274E+018,206.0679611535,66.421494479,18.66906,16.71656,15.98155,15.70181,15.55417,1412,301,4,224,2.75283469480129E+018,-0.0002257115,2445,54573,34,STAR
1.23765153925274E+018,206.1946149495,66.4700435858,18.27211,16.86604,16.32232,16.12984,16.02989,1412,301,4,224,2.75283606919082E+018,-0.0001942399,2445,54573,39,STAR
1.23765153925274E+018,205.9736776319,66.42545026,19.08294,16.85736,15.97826,15.68459,15.53131,1412,301,4,224,3.70993126024476E+018,-0.0001442114,3295,54924,331,STAR
1.23765153925274E+018,206.0836140173,66.4950242043,18.67196,17.05288,16.216,15.76654,15.43244,1412,301,4,224,5.59699555541608E+017,0.07672171,497,51989,463,GALAXY
1.23765153925274E+018,206.0783067926,66.4103076477,19.51725,17.36079,16.21609,15.68702,15.2523,1412,301,4,224,5.59699005785795E+017,0.09752323,497,51989,461,GALAXY
1.23765153925281E+018,206.2802692014,66.2876176558,15.36952,14.22061,14.14379,14.16393,14.24071,1412,301,4,225,2.75283414504547E+018,-8.017474E-05,2445,54573,32,STAR
1.23765153925281E+018,206.3575348381,66.2982279665,17.73239,16.85819,16.59065,16.49401,16.50093,1412,301,4,225,2.75283441992338E+018,-0.0007032633,2445,54573,33,STAR
1.23765153925281E+018,206.2734394336,66.4658543663,19.12594,18.10185,17.38658,16.97032,16.7488,1412,301,4,225,5.5970752700091E+017,0.1357177,497,51989,492,GALAXY
1.23765153925281E+018,206.3292871295,66.3212264329,19.33568,19.17689,18.9427,18.92801,18.75716,1412,301,4,225,5.59709726024165E+017,0.9977673,497,51989,500,QSO
1.23765153925287E+018,206.793123746,66.3277480538,19.21872,17.81428,17.20524,17.02384,16.89713,1412,301,4,226,3.70994280511685E+018,-0.0002879123,3295,54924,373,STAR
1.23765153925287E+018,206.7473645677,66.3917826575,18.53284,17.42366,16.9822,16.67792,16.49899,1412,301,4,226,5.59704503343933E+017,0.0458725,497,51989,481,GALAXY
1.23765153925287E+018,206.7712058138,66.3766257822,19.56001,17.11446,16.12667,15.80357,15.63378,1412,301,4,226,3.70993098536686E+018,-8.767555E-05,3295,54924,330,STAR
1.23765153925294E+018,206.8668900109,66.2384217216,19.21339,18.34266,18.05851,17.93231,17.93448,1412,301,4,227,7.86568859450079E+018,-0.0006488506,6986,56717,552,STAR
1.23765153925294E+018,206.8453873737,66.1994359054,17.92836,16.83399,16.37704,16.17708,16.08713,1412,301,4,227,3.70994225536104E+018,-0.00005305,3295,54924,371,STAR
1.23765153925294E+018,206.87521418,66.182530262,18.96706,17.31938,16.62487,16.34805,16.19908,1412,301,4,227,3.70994335487267E+018,-0.0003416103,3295,54924,375,STAR
1.23765153925294E+018,206.9406217811,66.2032477801,18.15461,16.90779,16.4864,16.32065,16.26704,1412,301,4,227,3.70994115584941E+018,-7.130784E-05,3295,54924,367,STAR
1.23765153925294E+018,206.9908363858,66.1716117863,19.03971,17.60888,16.39753,16.16883,16.07118,1412,301,4,227,5.59706152611375E+017,-0.0003597118,497,51989,487,STAR
1.23764872176153E+018,166.0952615971,0.3557590652,16.77543,15.84021,15.56889,15.45393,15.43508,756,301,4,336,3.13097512758045E+017,0.0003418917,278,51900,354,STAR
1.23764872176153E+018,166.1650065614,0.2832538146,17.77477,16.899,16.58191,16.45065,16.40777,756,301,4,336,4.31921051683466E+018,0.0005796373,3836,55302,940,STAR
1.23764872176153E+018,166.1802585732,0.3819005277,18.04648,17.92049,17.71599,17.72855,17.66539,756,301,4,336,3.12037033927272E+017,1.004675,277,51908,592,QSO
1.23764872176153E+018,166.1513580576,0.3463908426,18.96611,17.16937,16.25292,15.77902,15.41677,756,301,4,336,3.12023015154018E+017,0.07428328,277,51908,541,GALAXY
